,status_id,status_url,tweet_query,text,favorite_count,retweet_count,trend,normalized_trend,time_collected,date_label,user,language_code,hashtags,tagged_persons
5614,1.462797760667824e+18,https://twitter.com/BeelkJ2413/status/1462797760667824135,15,@TonyMoonbeam Powell hasn’t been problematic as Fed Chair. I don’t like how Trump declined to renominate Yellen for the position for sexist reasons but Biden was shrewd to make her Treasury Sec which gave her more influence on policy. I like Biden’s choice for Fed Vice Chair Brainard good fit.,0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,beelkj2413,en,[],['tonymoonbeam']
5615,1.4627977594723615e+18,https://twitter.com/CharlesRAAII/status/1462797759472361474,15,"Jerome Powell's reappointment is not unexpected (though not a given according to media reports); provides stability. 

Lael Brainard will become vice chair; could give progressives and potentially cryptocurrency advocates more of a voice. 

https://t.co/7xyZR2IeD0",0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,charlesraaii,en,[],[]
5616,1.4627977463146947e+18,https://twitter.com/fats_1234/status/1462797746314694659,15,@DegenSpartan Tbh i want to be the fed chair https://t.co/af1WtfmZAz,1,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,fats_1234,en,[],['degenspartan']
5617,1.4627977067122033e+18,https://twitter.com/Tahz42/status/1462797706712203265,15,"#Biden will nominate #JeromePowell for a second term as Fed chair, despite resistance from some progressives. Lael Brainard will be nominated as vice chair.

The S&amp;P 500 just hit another all-time high.",0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,tahz42,en,"['biden', 'jeromepowell']",[]
5618,1.4627976839497155e+18,https://twitter.com/hsoows__/status/1462797683949715458,15,Biden should’ve made me Fed Chair I would’ve had inflation down by noon,2,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,hsoows__,en,[],[]
5619,1.462797665088213e+18,https://twitter.com/tryingBot05/status/1462797665088212992,15,"Biden to keep Powell as Fed chair, Brainard gets vice chair
https://t.co/hupDeKT9dG

#jeromepowell #business #finance #federalreserve #news",0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,tryingbot05,en,"['jeromepowell', 'business', 'finance', 'federalreserve', 'news']",[]
5620,1.4627976314371318e+18,https://twitter.com/Louis39527251/status/1462797631437131779,15,Probably not the worst move but let's not pretend Biden has the mental capacity left to distinguish the Fed chair from a garden chair.,0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,louis39527251,en,[],[]
5621,1.462797619156169e+18,https://twitter.com/Mr2SS_619/status/1462797619156168704,15,"@zerohedge Lmao you thought he was reappointed to do his job and actually get inflation under control? He won't hike until the very last second and it'll be too late by then, Summer of 22. He won't even begin tapering this year, absolutely incompetent both POTUS and Fed chair",0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,mr2ss_619,en,[],['zerohedge']
5622,1.462797584339247e+18,https://twitter.com/ummodern/status/1462797584339247109,15,Well played! A commercial Keynesian Fed Chair + a regulatory hawk Vice Chair is the right ordering. https://t.co/DK1f8H45F8,2,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,ummodern,en,[],[]
5623,1.4627975829048402e+18,https://twitter.com/maya0818/status/1462797582904840197,15,Jay Powell renominated for second term as Fed chair https://t.co/YhA2VI3NvI,0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,maya0818,en,[],[]
5624,1.4627975719408886e+18,https://twitter.com/BusInsiderSSA/status/1462797571940888577,15,"Biden picks Jerome Powell to serve a second term as Fed Chair after piloting COVID-era recovery
https://t.co/wQFeLuVnZJ",0,0,FED CHAIR,fed chair,2021-11-22T15:00:24Z,Nov 22 2021,businsiderssa,en,[],[]
5628,1.4628131255315494e+18,https://twitter.com/rtve/status/1462813125531549696,19,El presidente estadounidense también ha propuesto a la economista Lael Brainard como vicepresidenta https://t.co/05RqCiAbuj,0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,rtve,es,[],[]
5630,1.4628131253093414e+18,https://twitter.com/889Noticias/status/1462813125309341697,19,"El presidente de Estados Unidos Joe Biden decidió renovar a Jerome Powell como presidente de la Reserva Federal para un segundo mandato, al tiempo que nombrará a la gobernadora Lael Brainard como vicepresidenta. 

PG

Escúchanos a través de https://t.co/yC5ay0VteZ",0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,889noticias,es,[],[]
5631,1.4628131206913843e+18,https://twitter.com/ForbesAsia/status/1462813120691384326,19,https://t.co/EuUrwosk2f,0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,forbesasia,,[],[]
5633,1.46281306725598e+18,https://twitter.com/diegazo_santa/status/1462813067255980035,19,"de qué políticas monetarias podría tomar Brainard si ocupara el cargo.
Por esta razón, los mercados están al alza
SPX, NDX, DJI &amp; RUT, aunque si vemos el mercado amplio, no todos los activos lo están reflejando.",0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,diegazo_santa,es,[],[]
5641,1.4628124559949005e+18,https://twitter.com/dev_discourse/status/1462812455994900492,19,"QUOTES-Lawmakers, U.S. officials, business groups on Fed's Powell, Brainard  https://t.co/JQxnbijm2d",2,1,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,dev_discourse,en,[],[]
5643,1.4628124305899645e+18,https://twitter.com/BrionN6/status/1462812430589964288,19,@AvengeRome That was the Brainard scenario lol,1,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,brionn6,en,[],['avengerome']
5645,1.4628123406515364e+18,https://twitter.com/Marcomadness2/status/1462812340651536386,19,"The Powell-Brainard news had the most impact on inflation expectations. Markets priced for 3 hikes in 2022 and that is viewed as ""squashing"" inflation under a Powell-Brainard leadership https://t.co/QV9CKQi7Vo",0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,marcomadness2,en,[],[]
5646,1.462812224574079e+18,https://twitter.com/BloombergAsia/status/1462812224574078976,19,Here’s what Fed-watchers have to say about Biden's picks of Powell and Brainard as the U.S. central bank's chair and vice chair https://t.co/RHtH8pWfKs,1,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,bloombergasia,en,[],[]
5647,1.4628119836238234e+18,https://twitter.com/dailymail241/status/1462811983623823364,19,"Who is Lael Brainard, President Biden’s pick for Fed vice-chair? https://t.co/HAcyV3Eujx",0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,dailymail241,en,[],[]
5648,1.4628119633613046e+18,https://twitter.com/jsnow815/status/1462811963361304586,19,@TwinsightPro https://t.co/RVZf0WknIS,0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,jsnow815,en,[],['twinsightpro']
5649,1.4628119509796902e+18,https://twitter.com/Finance_LELPE/status/1462811950979690505,19,"Fed : Lael Brainard, l'atout modernité de Joe Biden https://t.co/qIdZO9zcz9",0,0,BRAINARD,brainard,2021-11-22T16:00:26Z,Nov 22 2021,finance_lelpe,fr,[],[]
5652,1.4627806505077514e+18,https://twitter.com/JakeSherman/status/1462780650507751428,28,"NEWS: W.H. announcement on FED CHAIR is expected this morning, as early as the 9a hour, per sources involved in the planning.",490,158,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,jakesherman,en,[],[]
5653,1.4628131507937894e+18,https://twitter.com/wongkca/status/1462813150793789440,28,@intocryptoverse In response to JPow staying on as Fed chair maybe?,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,wongkca,en,[],['intocryptoverse']
5655,1.4628131124873667e+18,https://twitter.com/Steve10mo1966/status/1462813112487366661,28,@Sacky_McSack @lisaabramowicz1 Fear of a far left fed reserve chair.,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,steve10mo1966,en,[],"['sacky_mcsack', 'lisaabramowicz1']"
5656,1.4628131013680988e+18,https://twitter.com/zaswadosaze/status/1462813101368098818,28,Biden picks Jerome Powell to serve a second term as Fed chair after piloting COVID-era recovery https://t.co/l4UWVLKBKV via @businessinsider,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,zaswadosaze,en,[],['businessinsider']
5657,1.462813084859478e+18,https://twitter.com/MonaSalama_/status/1462813084859478020,28,"Before heading to Fort Bragg, NC to celebrate Friendsgiving with service members and military families as part of the Joining Forces initiative, Biden will announce his renomination of Jerome Powell as Fed Chair and Lael Brainard as his selection to Vice Fed Chair at 1:20pm https://t.co/l0xiQK3W6g",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,monasalama_,en,[],[]
5658,1.4628130782575534e+18,https://twitter.com/PaulaDee63/status/1462813078257553413,28,New Fed chair doesn’t understand why student debt can’t be discharged in bankruptcy - MarketWatch https://t.co/ttV3hXN5Wx,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,pauladee63,en,[],[]
5659,1.4628130637161554e+18,https://twitter.com/eeeer71/status/1462813063716155395,28,"WSJ日本版
Jerome Powell faces a very different world in his second term as Fed chair, one that will test his political skills as much as his economic judgment",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,eeeer71,en,[],[]
5660,1.462813009471062e+18,https://twitter.com/carlquintanilla/status/1462813009471062024,28,"“Back to normalcy?” says PIMCO. “The renomination of Powell .. marks a return to continuity: Since the early 1980s, the norm for presidents has been to reappoint the sitting Fed Chair even when that person may have been appointed by the other party (e.g., Volcker, Greenspan).”",4,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,carlquintanilla,en,[],[]
5661,1.462812960695411e+18,https://twitter.com/omnium_group/status/1462812960695410699,28,U.S. bank stocks rise as welcome Powell renomination as Fed chair https://t.co/v6RS5IsIqu,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,omnium_group,en,[],[]
5662,1.4628129489220483e+18,https://twitter.com/MainandWall/status/1462812948922048520,28,https://t.co/e3Pz224Bzk,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,mainandwall,,[],[]
5663,1.462812912397996e+18,https://twitter.com/Jer1dah/status/1462812912397996038,28,"Biden Keeps Powell as Fed Chief, Names Brainard Vice Chair  https://t.co/VJtiutrOy0",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,jer1dah,en,[],[]
5665,1.4628128410865336e+18,https://twitter.com/AaronWren86/status/1462812841086533632,28,"@BudgetBen @POTUS Perfect move, I think Brainard will make an amazing Fed Chair some point soon, But Powell has done an amazing job and has the ideological and business community cover to do what is necessary at the Fed right now that Brainard wouldn’t have.",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,aaronwren86,en,[],"['budgetben', 'potus']"
5666,1.462812805023867e+18,https://twitter.com/ForemanTim/status/1462812805023866885,28,"Just a reminder that the Fed Chair has little legal power above that of the other members of the Board, most of the Chair's influence is based on norms. The other vacant positions on the Board will also be very important appointments https://t.co/3R56o5sDvr",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,foremantim,en,[],[]
5667,1.462812705685971e+18,https://twitter.com/walter_bascom/status/1462812705685970944,28,"Chair Powell and Governor Brainard have very different views on both theory and policy.

Much goes back to the arguement that Secretary Geithner struggled with in 2009, should the Fed focus on the Bank Reserve-DI system, or serve as custodian of the entire Dollarzone.",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,walter_bascom,en,[],[]
5668,1.4628126103285064e+18,https://twitter.com/michael_neely/status/1462812610328506382,28,Biden Picks Lael Brainard As Fed's New Vice Chair—Setting Stage For Central Bank's Climate Change Rec... via @forbes https://t.co/9ndD8dAUKD,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,michael_neely,en,[],['forbes']
5669,1.462812584437072e+18,https://twitter.com/SenJackReed/status/1462812584437071875,28,"I strongly back @POTUS’ nominees to lead @federalreserve. Chair Powell &amp; Dr. Brainard are powerful choices who bring experience, data-driven expertise, &amp; future-oriented skills to the job. They will lead the Fed forward with wisdom, independence, and steady leadership.",3,1,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,senjackreed,en,[],"['potus', 'federalreserve']"
5670,1.4628125775877693e+18,https://twitter.com/schnoddelbotz/status/1462812577587769357,28,Biden will nominate Powell for second term as Fed chair - https://t.co/DkOCEjR8PF - @washtimes,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,schnoddelbotz,en,[],['washtimes']
5671,1.462812438840197e+18,https://twitter.com/iShujaAhmedCh/status/1462812438840197127,28,"US president endorses Powell’s stewardship of the economy during the pandemic recession

https://t.co/vkWw3auGam #UAE #Dubai #DXB",0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,ishujaahmedch,en,"['uae', 'dubai', 'dxb']",[]
5672,1.4628123990947512e+18,https://twitter.com/khaleejtimes/status/1462812399094751234,28,"US president endorses Powell’s stewardship of the economy during the pandemic recession

https://t.co/aorSAip1AC",2,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,khaleejtimes,en,[],[]
5673,1.4628123840248013e+18,https://twitter.com/fondren_harry/status/1462812384024801288,28,https://t.co/ncWuiHndpr yes sir just keep printing money...helicopter Powell...it works until it doesn't.,0,0,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,fondren_harry,en,[],[]
5674,1.4628122969426045e+18,https://twitter.com/CraigCaplan/status/1462812296942604300,28,"Senate Banking Chair Brown (D-OH), who voted for Jerome Powell as Fed Chair in 2018, on his renomination today: ""I look forward to working with Powell to stand up to Wall Street and stand up for workers, so that they share in the prosperity they create."" https://t.co/jCSzXinyup",2,2,FED CHAIR,fed chair,2021-11-22T16:00:26Z,Nov 22 2021,craigcaplan,en,[],[]
5677,1.462261025365971e+18,https://twitter.com/Snowden/status/1462261025365970947,41,"I keep trying to imagine a context in which the Federal Reserve talking about calories is not inherently alarming, but the spinning red lights and blaring klaxon make it difficult to concentrate.",4751,550,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,snowden,en,[],[]
5678,1.4628131668624957e+18,https://twitter.com/SoniaBe66293551/status/1462813166862495744,41,Biden reappoints Jerome Powell as Fed chairman at a critical time for the economy https://t.co/LynVaUoEu2 #SmartNews,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,soniabe66293551,en,['smartnews'],[]
5679,1.462813158343594e+18,https://twitter.com/FLTimes/status/1462813158343593991,41,"President Joe Biden selected Jerome Powell for a second four-year term as U.S. Federal Reserve chair and elevated Governor Lael Brainard to vice chair, maintaining consistency at the central bank as it grapples with the fastest inflation in three de… https://t.co/E3mWeQfPRZ",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,fltimes,en,[],[]
5680,1.462813154333897e+18,https://twitter.com/wilxTV/status/1462813154333896713,41,"President Joe Biden announced he’s nominating Jerome Powell for a second term as Federal Reserve chair, endorsing Powell’s stewardship of the economy through a recession in which the Fed’s policies helped bolster confidence and revitalize the job market. https://t.co/R03ig7Nwob",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,wilxtv,en,[],[]
5681,1.4628131367303455e+18,https://twitter.com/novacene/status/1462813136730345481,41,"In the past 7 days, the total assets held by the US Federal Reserve have changed by 0.14%, and since 2019-08-28, total assets have increased by $4.92 trillion. https://t.co/72Bg1LGMba",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,novacene,en,[],[]
5682,1.4628131254014812e+18,https://twitter.com/FoxBusiness/status/1462813125401481219,41,Biden taps Fed’s Lael Brainard for vice chair: What to know https://t.co/iSoylDYUKP,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,foxbusiness,en,[],[]
5683,1.4628131076051886e+18,https://twitter.com/Jazz_Phan/status/1462813107605188610,41,"@bohemiantoo No point in choosing among presidential administrations . Their economic plans are identical.

https://t.co/EdkHhXe5Ti",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,jazz_phan,en,[],['bohemiantoo']
5684,1.4628130314617078e+18,https://twitter.com/TittlePress/status/1462813031461707777,41,Joe Biden nominates Jay Powell for a second term as Federal Reserve Chairman https://t.co/yRGYXrCGV4,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,tittlepress,en,[],[]
5685,1.4628130064048824e+18,https://twitter.com/marketsday/status/1462813006404882434,41,"NEW: President Biden announced Monday his intent to nominate Jerome Powell for a second term as Chair of the Federal Reserve. 

⤵️⤵️

 https://t.co/l0eRxs9DoW",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,marketsday,en,[],[]
5686,1.462812691651707e+18,https://twitter.com/marketsday/status/1462812691651706881,41,"In a statement released after news of Powell's nomination, @SecYellen said, ""The steady leadership of Chair Powell and the Federal Reserve helped ensure that America’s economy was able to recover from a once-in-a-generation health and economic crisis."" https://t.co/jIdDtMnjep",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,marketsday,en,[],['secyellen']
5687,1.4628129816207933e+18,https://twitter.com/ReutersBiz/status/1462812981620793345,41,Biden's pick for Powell to continue as Federal Reserve Chair gives global investors stability and some predictability as the central bank prepares to taper its asset purchases and start hiking rates https://t.co/p8eP5X6Myr https://t.co/aUmU7K2B2I,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,reutersbiz,en,[],[]
5688,1.4628129300728504e+18,https://twitter.com/SenJeffMerkley/status/1462812930072850442,41,"We need a focus on climate action in all facets of the federal government, including the Federal Reserve. Jerome Powell has already proven the he won’t answer calls for climate action. I will vote no. https://t.co/o1bCD0i4yE",9,3,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,senjeffmerkley,en,[],[]
5689,1.4628128686010163e+18,https://twitter.com/dayton247now/status/1462812868601016327,41,"President @JoeBiden 's decision strikes a note of bipartisanship as inflation threatens economic recovery
https://t.co/KVa6mLVb4E",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,dayton247now,en,[],['joebiden']
5690,1.4628128568989696e+18,https://twitter.com/OscarRobertUK/status/1462812856898969605,41,"Biden taps Jerome Powell for second term as Fed chair, spurning progressives https://t.co/kxXAg4m3i8 #FoxBusiness",0,1,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,oscarrobertuk,en,['foxbusiness'],[]
5691,1.462812850091696e+18,https://twitter.com/OfDejan/status/1462812850091696128,41,The last guy who had the balls to stand up to banks and the Federal Reserve. https://t.co/WqqujMLiYE,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,ofdejan,en,[],[]
5692,1.4628126728319345e+18,https://twitter.com/MaryGra51147675/status/1462812672831934470,41,https://t.co/A3OReYH5BD,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,marygra51147675,,[],[]
5693,1.4628126647202038e+18,https://twitter.com/JFTrustGestora/status/1462812664720203779,41,"O dólar no exterior volta a agradecer , com valorização ante às outras moedas de quase 0,5% às 13:00 ! Biden confirma renovação de mandato de Powell na Presidência do Federal Reserve.",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,jftrustgestora,pt,[],[]
5694,1.4628126046451837e+18,https://twitter.com/InvestEduVelho/status/1462812604645183488,41,"O dólar no exterior volta a agradecer , com valorização ante às outras moedas de quase 0,5% às 13:00 ! Biden confirma renovação de mandato de Powell na Presidência do Federal Reserve.",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,investeduvelho,pt,[],[]
5695,1.4628125661665935e+18,https://twitter.com/HAvni2861/status/1462812566166593546,41,It was stated that US President Joe Biden will nominate Jerome Powell to a second term as Chairman of the US Federal Reserve. https://t.co/3WNT4sSUa2,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,havni2861,en,[],[]
5696,1.462812464706306e+18,https://twitter.com/cuipeixin/status/1462812464706306052,41,"@DA_Stockman ultimately depend upon a senseof stability and confidence in our currency -- and certainly thatsense of stability is at the center of our policy considerationsin the Federal Reserve

   Haberler found himself in substantial agreement with Willett andsome",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,cuipeixin,en,[],['da_stockman']
5697,1.462812443269378e+18,https://twitter.com/a_jhaaaa/status/1462812443269378050,41,"@POTUS Not steady, not independent, and definitely not effective. We should just abolish Federal Reserve altogether.",0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,a_jhaaaa,en,[],['potus']
5698,1.462812224733401e+18,https://twitter.com/HooverL15/status/1462812224733401094,41,@CBSNews Yes.. release the strategic federal oil reserve! https://t.co/F882zCW8Cw,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,hooverl15,en,[],['cbsnews']
5699,1.4628122210213763e+18,https://twitter.com/star_trek_9/status/1462812221021376519,41,@POTUS Federal Reserve is the last organization that keeps the currency system in the world.,0,0,FEDERAL RESERVE,federal reserve,2021-11-22T16:00:26Z,Nov 22 2021,star_trek_9,en,[],['potus']
5705,1.4628282202906706e+18,https://twitter.com/ohio247now/status/1462828220290670595,25,"President Joe Biden announced today that he's nominating Jerome Powell for a second four-year term as Federal Reserve chair.

https://t.co/ILwfFJpk4K",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,ohio247now,en,[],[]
5707,1.4628279987222774e+18,https://twitter.com/LHSummers/status/1462827998722277376,25,Today. 12:45pm. @BloombergTV. I will be talking with @DavidWestin about Powell's and Brainard's appointments to the @federalreserve.,1,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,lhsummers,en,[],"['bloombergtv', 'davidwestin', 'federalreserve']"
5709,1.4628278244951409e+18,https://twitter.com/SeniorApe01/status/1462827824495140874,25,"Cont. on my twitter rampage re: NQ: reversal. Mkts probably priced in 50% prob of a brainard win...so now  we retrace. Debt ceiling news coming up in a few weeks, we move down more; news flow is negative, hasn't been priced in. Remember powell in 2018. hasnt been priced in either",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,seniorape01,en,[],[]
5714,1.462827526703788e+18,https://twitter.com/krqe/status/1462827526703788036,25,"Biden to keep Powell as Fed chair, Brainard gets vice chair https://t.co/2mGLC2ivap",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,krqe,en,[],[]
5715,1.4628274581058068e+18,https://twitter.com/OregonBlondi/status/1462827458105806851,25,"Biden nominates Powell for second term as Fed chief, opting for continuity, and names Brainard vice chair https://t.co/yC0wfCi6gC via @usatoday",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,oregonblondi,en,[],['usatoday']
5716,1.4628272129530755e+18,https://twitter.com/axios/status/1462827212953075727,25,"Biden nominated Lael Brainard to be the vice chair of the Fed’s board of governors. 

She was widely reported to be in the running for the top job if Biden wanted to replace Powell. https://t.co/gl5ojKOsBX",8,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,axios,en,[],[]
5717,1.4628272024504402e+18,https://twitter.com/sundayskind/status/1462827202450440201,25,I can't see any errors from Powell trough all that time.. on the contrary.. but it was getting more serious. The appointment as vice for Brainard seems very good to me.. puting speculations of higher fed reactions apart.. it was a luxury problem.,0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,sundayskind,en,[],[]
5718,1.462827185954345e+18,https://twitter.com/adamshersh/status/1462827185954344975,25,"Why do the MSM and centrists think only Democrats are responsible for bipartisanship?: ""Biden’s Fed Pick Could Prove His Commitment to Bipartisanship"" https://t.co/E40JRAesE3 https://t.co/1ohrBxlBRS",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,adamshersh,en,[],[]
5719,1.4628271529493217e+18,https://twitter.com/ArmyIWGFW/status/1462827152949321741,25,https://t.co/H5jtRxmmVk,0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,armyiwgfw,,[],[]
5720,1.4628271039934464e+18,https://twitter.com/macroderek/status/1462827103993446406,25,Current Treasury Secretary and former Fed Chair/Vice Chair Yellen offers warm congratulations to both Powell and Brainard. https://t.co/PXcYgwmDKx,0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,macroderek,en,[],[]
5721,1.4628268491559158e+18,https://twitter.com/macroderek/status/1462826849155915776,25,"Installing Powell as Chair again better insulates the Democrats from inflation flak. The Democratic Party won't ""own"" the Fed as it would have, had it instead elevated Brainard to Chair.",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,macroderek,en,[],[]
5722,1.4628270679725466e+18,https://twitter.com/CarlESouthwell/status/1462827067972546564,25,"In another major mistake, Biden renominates Powell as Fed chair, Brainard nominated as vice chair https://t.co/Sn900jkXFj",0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,carlesouthwell,en,[],[]
5723,1.4628269892874732e+18,https://twitter.com/Boredflake/status/1462826989287473154,25,Biden Picks Lael Brainard As Fed’s New Vice Chair—Setting Stage For Central Bank’s Climate Change Reckoning https://t.co/sd6J0cPMjk,0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,boredflake,en,[],[]
5724,1.462826982769496e+18,https://twitter.com/fisco24_info/status/1462826982769496067,25,Biden conferma Jerome Powell alla presidenza della Fed: Lael Brainard nominata vicepresidente. Wall Street sui massimi https://t.co/ZAFt6wELR8,0,0,BRAINARD,brainard,2021-11-22T17:00:23Z,Nov 22 2021,fisco24_info,it,[],[]
5725,1.4627925462083953e+18,https://twitter.com/SenSherrodBrown/status/1462792546208395264,46,"Fed Chair Powell has led our economy through a historic pandemic. Under his &amp; @POTUS's leadership, unemployment has fallen and workers are gaining power.

They’ll continue to steer our recovery in the right direction – toward an economy that empowers workers and their families.",1114,202,FED CHAIR,fed chair,2021-11-22T17:00:23Z,Nov 22 2021,sensherrodbrown,en,[],['potuss']
5726,1.4628054175165358e+18,https://twitter.com/MaxBoot/status/1462805417516535810,46,Biden deserves credit for bipartisanship that the GOP won’t give him. He is keeping Republican appointees at the Fed and FBI. Impossible to imagine any Republican president in today’s climate keeping Democrats in such prominent positions.  https://t.co/nbeUg7S1P9,830,225,FED CHAIR,fed chair,2021-11-22T17:00:23Z,Nov 22 2021,maxboot,en,[],[]
5728,1.4628282551577108e+18,https://twitter.com/ChannelNewsAsia/status/1462828255157710852,46,Powell tapped for second term as Fed chair https://t.co/r0NmnHsKc4 https://t.co/7lPEPHYGKH,0,0,FED CHAIR,fed chair,2021-11-22T17:00:23Z,Nov 22 2021,channelnewsasia,en,[],[]
5729,1.4628282452718019e+18,https://twitter.com/CrweWorld/status/1462828245271801859,46,"White House nominates Fed chair Jerome Powell for 2nd term, ending speculation https://t.co/YHBjj31Qd5",0,0,FED CHAIR,fed chair,2021-11-22T17:00:23Z,Nov 22 2021,crweworld,en,[],[]
5730,1.462828244604842e+18,https://twitter.com/GusFuentes_/status/1462828244604841990,46,President Biden Renominates J. Powell As Fed Chair https://t.co/vB797Df2Hq https://t.co/TRtZ3vKmE2,0,0,FED CHAIR,fed chair,2021-11-22T17:00:23Z,Nov 22 2021,gusfuentes_,en,[],[]
